이름,주소,요일,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,휴무여부,비고
소공원,부산광역시 북구 금곡동 910-20,5,0:00,24:00,,,,,
소공원,부산광역시 북구 금곡동 910-20,6,0:00,24:00,,,,,
소공원,부산광역시 해운대구 재송동 1352,0,0:00,24:00,,,,,
소공원,부산광역시 해운대구 재송동 1352,1,0:00,24:00,,,,,
소공원,부산광역시 해운대구 재송동 1352,2,0:00,24:00,,,,,
소공원,부산광역시 해운대구 재송동 1352,3,0:00,24:00,,,,,
소공원,부산광역시 해운대구 재송동 1352,4,0:00,24:00,,,,,
소공원,부산광역시 해운대구 재송동 1352,5,0:00,24:00,,,,,
소공원,부산광역시 해운대구 재송동 1352,6,0:00,24:00,,,,,
소공원(951),부산광역시 해운대구 석대동 624,0,0:00,24:00,,,,,
소공원(951),부산광역시 해운대구 석대동 624,1,0:00,24:00,,,,,
소공원(951),부산광역시 해운대구 석대동 624,2,0:00,24:00,,,,,
소공원(951),부산광역시 해운대구 석대동 624,3,0:00,24:00,,,,,
소공원(951),부산광역시 해운대구 석대동 624,4,0:00,24:00,,,,,
소공원(951),부산광역시 해운대구 석대동 624,5,0:00,24:00,,,,,
소공원(951),부산광역시 해운대구 석대동 624,6,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 복천동 87-1,0,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 복천동 87-1,1,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 복천동 87-1,2,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 복천동 87-1,3,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 복천동 87-1,4,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 복천동 87-1,5,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 복천동 87-1,6,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 칠산동 51-1,0,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 칠산동 51-1,1,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 칠산동 51-1,2,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 칠산동 51-1,3,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 칠산동 51-1,4,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 칠산동 51-1,5,0:00,24:00,,,,,
소공원(복산1주택재개발),부산광역시 동래구 칠산동 51-1,6,0:00,24:00,,,,,
소공원(사직1주택재건축),부산광역시 동래구 사직동 15-1,0,0:00,24:00,,,,,
소공원(사직1주택재건축),부산광역시 동래구 사직동 15-1,1,0:00,24:00,,,,,
소공원(사직1주택재건축),부산광역시 동래구 사직동 15-1,2,0:00,24:00,,,,,
소공원(사직1주택재건축),부산광역시 동래구 사직동 15-1,3,0:00,24:00,,,,,
소공원(사직1주택재건축),부산광역시 동래구 사직동 15-1,4,0:00,24:00,,,,,
소공원(사직1주택재건축),부산광역시 동래구 사직동 15-1,5,0:00,24:00,,,,,
소공원(사직1주택재건축),부산광역시 동래구 사직동 15-1,6,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 명장동 152-4,0,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 명장동 152-4,1,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 명장동 152-4,2,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 명장동 152-4,3,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 명장동 152-4,4,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 명장동 152-4,5,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 명장동 152-4,6,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 안락동 466-1,0,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 안락동 466-1,1,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 안락동 466-1,2,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 안락동 466-1,3,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 안락동 466-1,4,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 안락동 466-1,5,0:00,24:00,,,,,
소공원(안락1주택재건축),부산광역시 동래구 안락동 466-1,6,0:00,24:00,,,,,
소나무공원,부산광역시 기장군 철마면 고촌리 657,0,0:00,24:00,,,,,
소나무공원,부산광역시 기장군 철마면 고촌리 657,1,0:00,24:00,,,,,
소나무공원,부산광역시 기장군 철마면 고촌리 657,2,0:00,24:00,,,,,
소나무공원,부산광역시 기장군 철마면 고촌리 657,3,0:00,24:00,,,,,
소나무공원,부산광역시 기장군 철마면 고촌리 657,4,0:00,24:00,,,,,
소나무공원,부산광역시 기장군 철마면 고촌리 657,5,0:00,24:00,,,,,
소나무공원,부산광역시 기장군 철마면 고촌리 657,6,0:00,24:00,,,,,
소담공원,부산광역시 강서구 신호동 263-1,0,0:00,24:00,,,,,
소담공원,부산광역시 강서구 신호동 263-1,1,0:00,24:00,,,,,
소담공원,부산광역시 강서구 신호동 263-1,2,0:00,24:00,,,,,
소담공원,부산광역시 강서구 신호동 263-1,3,0:00,24:00,,,,,
소담공원,부산광역시 강서구 신호동 263-1,4,0:00,24:00,,,,,
소담공원,부산광역시 강서구 신호동 263-1,5,0:00,24:00,,,,,
소담공원,부산광역시 강서구 신호동 263-1,6,0:00,24:00,,,,,
소담공원,부산광역시 해운대구 좌동 1376,0,0:00,24:00,,,,,
소담공원,부산광역시 해운대구 좌동 1376,1,0:00,24:00,,,,,
소담공원,부산광역시 해운대구 좌동 1376,2,0:00,24:00,,,,,
소담공원,부산광역시 해운대구 좌동 1376,3,0:00,24:00,,,,,
소담공원,부산광역시 해운대구 좌동 1376,4,0:00,24:00,,,,,
소담공원,부산광역시 해운대구 좌동 1376,5,0:00,24:00,,,,,
소담공원,부산광역시 해운대구 좌동 1376,6,0:00,24:00,,,,,
소두방공원,부산광역시 기장군 정관읍 방곡리 442,0,0:00,24:00,,,,,
소두방공원,부산광역시 기장군 정관읍 방곡리 442,1,0:00,24:00,,,,,
소두방공원,부산광역시 기장군 정관읍 방곡리 442,2,0:00,24:00,,,,,
소두방공원,부산광역시 기장군 정관읍 방곡리 442,3,0:00,24:00,,,,,
소두방공원,부산광역시 기장군 정관읍 방곡리 442,4,0:00,24:00,,,,,
소두방공원,부산광역시 기장군 정관읍 방곡리 442,5,0:00,24:00,,,,,
소두방공원,부산광역시 기장군 정관읍 방곡리 442,6,0:00,24:00,,,,,
소리공원,부산광역시 강서구 명지동 3398,0,0:00,24:00,,,,,
소리공원,부산광역시 강서구 명지동 3398,1,0:00,24:00,,,,,
소리공원,부산광역시 강서구 명지동 3398,2,0:00,24:00,,,,,
소리공원,부산광역시 강서구 명지동 3398,3,0:00,24:00,,,,,
소리공원,부산광역시 강서구 명지동 3398,4,0:00,24:00,,,,,
소리공원,부산광역시 강서구 명지동 3398,5,0:00,24:00,,,,,
소리공원,부산광역시 강서구 명지동 3398,6,0:00,24:00,,,,,
소망공원,부산광역시 기장군 기장읍 교리 346,0,0:00,24:00,,,,,
소망공원,부산광역시 기장군 기장읍 교리 346,1,0:00,24:00,,,,,
소망공원,부산광역시 기장군 기장읍 교리 346,2,0:00,24:00,,,,,
소망공원,부산광역시 기장군 기장읍 교리 346,3,0:00,24:00,,,,,
소망공원,부산광역시 기장군 기장읍 교리 346,4,0:00,24:00,,,,,
소망공원,부산광역시 기장군 기장읍 교리 346,5,0:00,24:00,,,,,
소망공원,부산광역시 기장군 기장읍 교리 346,6,0:00,24:00,,,,,
소정공원,부산광역시 강서구 신호동 234-6,0,0:00,24:00,,,,,
소정공원,부산광역시 강서구 신호동 234-6,1,0:00,24:00,,,,,
소정공원,부산광역시 강서구 신호동 234-6,2,0:00,24:00,,,,,
소정공원,부산광역시 강서구 신호동 234-6,3,0:00,24:00,,,,,
소정공원,부산광역시 강서구 신호동 234-6,4,0:00,24:00,,,,,
소정공원,부산광역시 강서구 신호동 234-6,5,0:00,24:00,,,,,
소정공원,부산광역시 강서구 신호동 234-6,6,0:00,24:00,,,,,
솔공원,부산광역시 북구 금곡동 97-2,0,0:00,24:00,,,,,
솔공원,부산광역시 북구 금곡동 97-2,1,0:00,24:00,,,,,
솔공원,부산광역시 북구 금곡동 97-2,2,0:00,24:00,,,,,
솔공원,부산광역시 북구 금곡동 97-2,3,0:00,24:00,,,,,
솔공원,부산광역시 북구 금곡동 97-2,4,0:00,24:00,,,,,
솔공원,부산광역시 북구 금곡동 97-2,5,0:00,24:00,,,,,
솔공원,부산광역시 북구 금곡동 97-2,6,0:00,24:00,,,,,
솔내음공원,부산광역시 북구 화명동 2329,0,0:00,24:00,,,,,
솔내음공원,부산광역시 북구 화명동 2329,1,0:00,24:00,,,,,
솔내음공원,부산광역시 북구 화명동 2329,2,0:00,24:00,,,,,
솔내음공원,부산광역시 북구 화명동 2329,3,0:00,24:00,,,,,
솔내음공원,부산광역시 북구 화명동 2329,4,0:00,24:00,,,,,
솔내음공원,부산광역시 북구 화명동 2329,5,0:00,24:00,,,,,
솔내음공원,부산광역시 북구 화명동 2329,6,0:00,24:00,,,,,
솔마루공원,부산광역시 기장군 정관읍 모전리 726,0,0:00,24:00,,,,,
솔마루공원,부산광역시 기장군 정관읍 모전리 726,1,0:00,24:00,,,,,
솔마루공원,부산광역시 기장군 정관읍 모전리 726,2,0:00,24:00,,,,,
솔마루공원,부산광역시 기장군 정관읍 모전리 726,3,0:00,24:00,,,,,
솔마루공원,부산광역시 기장군 정관읍 모전리 726,4,0:00,24:00,,,,,
솔마루공원,부산광역시 기장군 정관읍 모전리 726,5,0:00,24:00,,,,,
솔마루공원,부산광역시 기장군 정관읍 모전리 726,6,0:00,24:00,,,,,
솔마루공원,부산광역시 서구 암남동 777,0,0:00,24:00,,,,,
솔마루공원,부산광역시 서구 암남동 777,1,0:00,24:00,,,,,
솔마루공원,부산광역시 서구 암남동 777,2,0:00,24:00,,,,,
솔마루공원,부산광역시 서구 암남동 777,3,0:00,24:00,,,,,
솔마루공원,부산광역시 서구 암남동 777,4,0:00,24:00,,,,,
솔마루공원,부산광역시 서구 암남동 777,5,0:00,24:00,,,,,
솔마루공원,부산광역시 서구 암남동 777,6,0:00,24:00,,,,,
솔뫼어린이공원,부산광역시 남구 용호동 473,0,0:00,24:00,,,,,
솔뫼어린이공원,부산광역시 남구 용호동 473,1,0:00,24:00,,,,,
솔뫼어린이공원,부산광역시 남구 용호동 473,2,0:00,24:00,,,,,
솔뫼어린이공원,부산광역시 남구 용호동 473,3,0:00,24:00,,,,,
솔뫼어린이공원,부산광역시 남구 용호동 473,4,0:00,24:00,,,,,
솔뫼어린이공원,부산광역시 남구 용호동 473,5,0:00,24:00,,,,,
솔뫼어린이공원,부산광역시 남구 용호동 473,6,0:00,24:00,,,,,
솔바람공원,부산광역시 서구 암남동 776,0,0:00,24:00,,,,,
솔바람공원,부산광역시 서구 암남동 776,1,0:00,24:00,,,,,
솔바람공원,부산광역시 서구 암남동 776,2,0:00,24:00,,,,,
솔바람공원,부산광역시 서구 암남동 776,3,0:00,24:00,,,,,
솔바람공원,부산광역시 서구 암남동 776,4,0:00,24:00,,,,,
솔바람공원,부산광역시 서구 암남동 776,5,0:00,24:00,,,,,
솔바람공원,부산광역시 서구 암남동 776,6,0:00,24:00,,,,,
솔바람공원,"부산광역시 해운대구 송정동 305-5,22",0,0:00,24:00,,,,,
솔바람공원,"부산광역시 해운대구 송정동 305-5,22",1,0:00,24:00,,,,,
솔바람공원,"부산광역시 해운대구 송정동 305-5,22",2,0:00,24:00,,,,,
솔바람공원,"부산광역시 해운대구 송정동 305-5,22",3,0:00,24:00,,,,,
솔바람공원,"부산광역시 해운대구 송정동 305-5,22",4,0:00,24:00,,,,,
솔바람공원,"부산광역시 해운대구 송정동 305-5,22",5,0:00,24:00,,,,,
솔바람공원,"부산광역시 해운대구 송정동 305-5,22",6,0:00,24:00,,,,,
솔바람어린이공원,부산광역시 부산진구 당감동 516-5,0,0:00,24:00,,,,,
솔바람어린이공원,부산광역시 부산진구 당감동 516-5,1,0:00,24:00,,,,,
솔바람어린이공원,부산광역시 부산진구 당감동 516-5,2,0:00,24:00,,,,,
솔바람어린이공원,부산광역시 부산진구 당감동 516-5,3,0:00,24:00,,,,,
솔바람어린이공원,부산광역시 부산진구 당감동 516-5,4,0:00,24:00,,,,,
솔바람어린이공원,부산광역시 부산진구 당감동 516-5,5,0:00,24:00,,,,,
솔바람어린이공원,부산광역시 부산진구 당감동 516-5,6,0:00,24:00,,,,,
솔바람언덕공원,부산광역시 기장군 기장읍 내리 802,0,0:00,24:00,,,,,
솔바람언덕공원,부산광역시 기장군 기장읍 내리 802,1,0:00,24:00,,,,,
솔바람언덕공원,부산광역시 기장군 기장읍 내리 802,2,0:00,24:00,,,,,
솔바람언덕공원,부산광역시 기장군 기장읍 내리 802,3,0:00,24:00,,,,,
솔바람언덕공원,부산광역시 기장군 기장읍 내리 802,4,0:00,24:00,,,,,
솔바람언덕공원,부산광역시 기장군 기장읍 내리 802,5,0:00,24:00,,,,,
솔바람언덕공원,부산광역시 기장군 기장읍 내리 802,6,0:00,24:00,,,,,
솔밭공원,부산광역시 동래구 온천동 1020-18,0,0:00,24:00,,,,,
솔밭공원,부산광역시 동래구 온천동 1020-18,1,0:00,24:00,,,,,
솔밭공원,부산광역시 동래구 온천동 1020-18,2,0:00,24:00,,,,,
솔밭공원,부산광역시 동래구 온천동 1020-18,3,0:00,24:00,,,,,
솔밭공원,부산광역시 동래구 온천동 1020-18,4,0:00,24:00,,,,,
솔밭공원,부산광역시 동래구 온천동 1020-18,5,0:00,24:00,,,,,
솔밭공원,부산광역시 동래구 온천동 1020-18,6,0:00,24:00,,,,,
솔밭공원,부산광역시 사하구 다대동 113-16,0,0:00,24:00,,,,,
솔밭공원,부산광역시 사하구 다대동 113-16,1,0:00,24:00,,,,,
솔밭공원,부산광역시 사하구 다대동 113-16,2,0:00,24:00,,,,,
솔밭공원,부산광역시 사하구 다대동 113-16,3,0:00,24:00,,,,,
솔밭공원,부산광역시 사하구 다대동 113-16,4,0:00,24:00,,,,,
솔밭공원,부산광역시 사하구 다대동 113-16,5,0:00,24:00,,,,,
솔밭공원,부산광역시 사하구 다대동 113-16,6,0:00,24:00,,,,,
솔밭소공원,부산광역시 해운대구 우동 598-17,0,0:00,24:00,,,,,
솔밭소공원,부산광역시 해운대구 우동 598-17,1,0:00,24:00,,,,,
솔밭소공원,부산광역시 해운대구 우동 598-17,2,0:00,24:00,,,,,
솔밭소공원,부산광역시 해운대구 우동 598-17,3,0:00,24:00,,,,,
솔밭소공원,부산광역시 해운대구 우동 598-17,4,0:00,24:00,,,,,
솔밭소공원,부산광역시 해운대구 우동 598-17,5,0:00,24:00,,,,,
솔밭소공원,부산광역시 해운대구 우동 598-17,6,0:00,24:00,,,,,
솔밭어린이공원,부산광역시 남구 용호동 409-5,0,0:00,24:00,,,,,
솔밭어린이공원,부산광역시 남구 용호동 409-5,1,0:00,24:00,,,,,
솔밭어린이공원,부산광역시 남구 용호동 409-5,2,0:00,24:00,,,,,
솔밭어린이공원,부산광역시 남구 용호동 409-5,3,0:00,24:00,,,,,
솔밭어린이공원,부산광역시 남구 용호동 409-5,4,0:00,24:00,,,,,
솔밭어린이공원,부산광역시 남구 용호동 409-5,5,0:00,24:00,,,,,
솔밭어린이공원,부산광역시 남구 용호동 409-5,6,0:00,24:00,,,,,
솔빛공원,부산광역시 기장군 정관읍 모전리 674,0,0:00,24:00,,,,,
솔빛공원,부산광역시 기장군 정관읍 모전리 674,1,0:00,24:00,,,,,
솔빛공원,부산광역시 기장군 정관읍 모전리 674,2,0:00,24:00,,,,,
솔빛공원,부산광역시 기장군 정관읍 모전리 674,3,0:00,24:00,,,,,
솔빛공원,부산광역시 기장군 정관읍 모전리 674,4,0:00,24:00,,,,,
솔빛공원,부산광역시 기장군 정관읍 모전리 674,5,0:00,24:00,,,,,
솔빛공원,부산광역시 기장군 정관읍 모전리 674,6,0:00,24:00,,,,,
송도공원,부산광역시 서구 암남동 124-1,0,0:00,24:00,,,,,
송도공원,부산광역시 서구 암남동 124-1,1,0:00,24:00,,,,,
송도공원,부산광역시 서구 암남동 124-1,2,0:00,24:00,,,,,
송도공원,부산광역시 서구 암남동 124-1,3,0:00,24:00,,,,,
송도공원,부산광역시 서구 암남동 124-1,4,0:00,24:00,,,,,
송도공원,부산광역시 서구 암남동 124-1,5,0:00,24:00,,,,,
송도공원,부산광역시 서구 암남동 124-1,6,0:00,24:00,,,,,
송도용궁구름다리,부산광역시 서구 암남동 620-53,0,9:00,18:00,,,17:30,10~2월의 경우 17:00에 닫는다.,
송도용궁구름다리,부산광역시 서구 암남동 620-53,1,9:00,18:00,,,17:30,10~2월의 경우 17:00에 닫는다.,
송도용궁구름다리,부산광역시 서구 암남동 620-53,2,9:00,18:00,,,17:30,10~2월의 경우 17:00에 닫는다.,
송도용궁구름다리,부산광역시 서구 암남동 620-53,3,9:00,18:00,,,17:30,10~2월의 경우 17:00에 닫는다.,
송도용궁구름다리,부산광역시 서구 암남동 620-53,4,9:00,18:00,,,17:30,10~2월의 경우 17:00에 닫는다.,
송도용궁구름다리,부산광역시 서구 암남동 620-53,5,9:00,18:00,,,17:30,10~2월의 경우 17:00에 닫는다.,
송도용궁구름다리,부산광역시 서구 암남동 620-53,6,9:00,18:00,,,17:30,10~2월의 경우 17:00에 닫는다.,
송도해상케이블카,부산광역시 서구 암남동 765 ,0,9:00,21:00,,,,"12~2월의 경우 20시, 7~8월의 경우 22시에 폐장",
송도해상케이블카,부산광역시 서구 암남동 765 ,1,9:00,21:00,,,,,
송도해상케이블카,부산광역시 서구 암남동 765 ,2,9:00,21:00,,,,,
송도해상케이블카,부산광역시 서구 암남동 765 ,3,9:00,21:00,,,,,
송도해상케이블카,부산광역시 서구 암남동 765 ,4,9:00,21:00,,,,,
송도해상케이블카,부산광역시 서구 암남동 765 ,5,9:00,21:00,,,,,
송도해상케이블카,부산광역시 서구 암남동 765 ,6,9:00,21:00,,,,,
송도해수욕장,부산광역시 서구 암남동 135-5 ,0,0:00,24:00,,,,,
송도해수욕장,부산광역시 서구 암남동 135-5 ,1,0:00,24:00,,,,,
송도해수욕장,부산광역시 서구 암남동 135-5 ,2,0:00,24:00,,,,,
송도해수욕장,부산광역시 서구 암남동 135-5 ,3,0:00,24:00,,,,,
송도해수욕장,부산광역시 서구 암남동 135-5 ,4,0:00,24:00,,,,,
송도해수욕장,부산광역시 서구 암남동 135-5 ,5,0:00,24:00,,,,,
송도해수욕장,부산광역시 서구 암남동 135-5 ,6,0:00,24:00,,,,,
송도해안볼레길,부산 서구 암남동 산123-18,0,0:00,24:00,,,,,
송도해안볼레길,부산 서구 암남동 산123-18,1,0:00,24:00,,,,,
